date,code,ticker,name,market,sector33_code,sector33,sector17_code,sector17,size_code,size,is_equity
,6835,6835.T,アライドテレシスホールディングス,Standard,,電気機器,,,,,True
,6836,6836.T,ぷらっとホーム,Standard,,電気機器,,,,,True
,6837,6837.T,京写,Standard,,電気機器,,,,,True
,6838,6838.T,多摩川ホールディングス,Standard,,電気機器,,,,,True
,6840,6840.T,ＡＫＩＢＡホールディングス,Standard,,電気機器,,,,,True
,6841,6841.T,横河電機,Prime,,電気機器,,,,,True
,6844,6844.T,新電元工業,Prime,,電気機器,,,,,True
,6845,6845.T,アズビル,Prime,,電気機器,,,,,True
,6848,6848.T,東亜ディーケーケー,Standard,,電気機器,,,,,True
,6849,6849.T,日本光電工業,Prime,,電気機器,,,,,True
,6850,6850.T,チノー,Prime,,電気機器,,,,,True
,6853,6853.T,共和電業,Standard,,電気機器,,,,,True
,6855,6855.T,日本電子材料,Standard,,電気機器,,,,,True
,6856,6856.T,堀場製作所,Prime,,電気機器,,,,,True
,6857,6857.T,アドバンテスト,Prime,,電気機器,,,,,True
,6858,6858.T,小野測器,Standard,,電気機器,,,,,True
,6859,6859.T,エスペック,Prime,,電気機器,,,,,True
,6861,6861.T,キーエンス,Prime,,電気機器,,,,,True
,6862,6862.T,ミナトホールディングス,Standard,,電気機器,,,,,True
,6863,6863.T,ニレコ,Standard,,電気機器,,,,,True
,6864,6864.T,エヌエフホールディングス,Standard,,電気機器,,,,,True
,6866,6866.T,日置電機,Prime,,電気機器,,,,,True
,6867,6867.T,リーダー電子,Standard,,電気機器,,,,,True
,6869,6869.T,シスメックス,Prime,,電気機器,,,,,True
,6870,6870.T,日本フェンオール,Standard,,電気機器,,,,,True
,6871,6871.T,日本マイクロニクス,Prime,,電気機器,,,,,True
,6874,6874.T,協立電機,Standard,,電気機器,,,,,True
,6875,6875.T,メガチップス,Prime,,電気機器,,,,,True
,6877,6877.T,ＯＢＡＲＡ　ＧＲＯＵＰ,Standard,,電気機器,,,,,True
,6882,6882.T,三社電機製作所,Standard,,電気機器,,,,,True
,6888,6888.T,アクモス,Standard,,情報・通信業,,,,,True
,6890,6890.T,フェローテック,Standard,,電気機器,,,,,True
,6894,6894.T,パルステック工業,Standard,,電気機器,,,,,True
,6897,6897.T,ツインバード,Standard,,電気機器,,,,,True
,6898,6898.T,トミタ電機,Standard,,電気機器,,,,,True
,6899,6899.T,ＡＳＴＩ,Standard,,電気機器,,,,,True
,6901,6901.T,澤藤電機,Standard,,電気機器,,,,,True
,6902,6902.T,デンソー,Prime,,輸送用機器,,,,,True
,6904,6904.T,原田工業,Standard,,電気機器,,,,,True
,6905,6905.T,コーセル,Prime,,電気機器,,,,,True
,6907,6907.T,ジオマテック,Standard,,電気機器,,,,,True
,6908,6908.T,イリソ電子工業,Prime,,電気機器,,,,,True
,6912,6912.T,菊水ホールディングス,Standard,,電気機器,,,,,True
,6914,6914.T,オプテックスグループ,Prime,,電気機器,,,,,True
,6915,6915.T,千代田インテグレ,Standard,,電気機器,,,,,True
,6918,6918.T,アバールデータ,Standard,,電気機器,,,,,True
,6919,6919.T,ケル,Standard,,電気機器,,,,,True
,6920,6920.T,レーザーテック,Prime,,電気機器,,,,,True
,6923,6923.T,スタンレー電気,Prime,,電気機器,,,,,True
,6925,6925.T,ウシオ電機,Prime,,電気機器,,,,,True
,6926,6926.T,岡谷電機産業,Standard,,電気機器,,,,,True
,6927,6927.T,ヘリオス　テクノ　ホールディング,Standard,,電気機器,,,,,True
,6928,6928.T,エノモト,Prime,,電気機器,,,,,True
,6929,6929.T,日本セラミック,Prime,,電気機器,,,,,True
,6930,6930.T,日本アンテナ,Standard,,電気機器,,,,,True
,6932,6932.T,遠藤照明,Standard,,電気機器,,,,,True
,6937,6937.T,古河電池,Prime,,電気機器,,,,,True
,6941,6941.T,山一電機,Prime,,電気機器,,,,,True
,6942,6942.T,ソフィアホールディングス,Standard,,情報・通信業,,,,,True
,6943,6943.T,ＮＫＫスイッチズ,Standard,,電気機器,,,,,True
,6946,6946.T,日本アビオニクス,Standard,,電気機器,,,,,True
,6947,6947.T,図研,Prime,,電気機器,,,,,True
,6951,6951.T,日本電子,Prime,,電気機器,,,,,True
,6952,6952.T,カシオ計算機,Prime,,電気機器,,,,,True
,6954,6954.T,ファナック,Prime,,電気機器,,,,,True
,6955,6955.T,ＦＤＫ,Standard,,電気機器,,,,,True
,6957,6957.T,芝浦電子,Standard,,電気機器,,,,,True
,6958,6958.T,日本シイエムケイ,Prime,,電気機器,,,,,True
,6960,6960.T,フクダ電子,Standard,,電気機器,,,,,True
,6961,6961.T,エンプラス,Prime,,電気機器,,,,,True
,6962,6962.T,大真空,Prime,,電気機器,,,,,True
,6963,6963.T,ローム,Prime,,電気機器,,,,,True
,6964,6964.T,サンコー,Standard,,電気機器,,,,,True
,6965,6965.T,浜松ホトニクス,Prime,,電気機器,,,,,True
,6966,6966.T,三井ハイテック,Prime,,電気機器,,,,,True
,6969,6969.T,松尾電機,Standard,,電気機器,,,,,True
,6971,6971.T,京セラ,Prime,,電気機器,,,,,True
,6976,6976.T,太陽誘電,Prime,,電気機器,,,,,True
,6977,6977.T,日本抵抗器製作所,Standard,,電気機器,,,,,True
,6981,6981.T,村田製作所,Prime,,電気機器,,,,,True
,6982,6982.T,リード,Standard,,輸送用機器,,,,,True
,6986,6986.T,双葉電子工業,Prime,,電気機器,,,,,True
,6988,6988.T,日東電工,Prime,,化学,,,,,True
,6989,6989.T,北陸電気工業,Standard,,電気機器,,,,,True
,6993,6993.T,大黒屋ホールディングス,Standard,,小売業,,,,,True
,6994,6994.T,指月電機製作所,Standard,,電気機器,,,,,True
,6995,6995.T,東海理化電機製作所,Prime,,輸送用機器,,,,,True
,6996,6996.T,ニチコン,Prime,,電気機器,,,,,True
,6997,6997.T,日本ケミコン,Prime,,電気機器,,,,,True
,6998,6998.T,日本タングステン,Standard,,電気機器,,,,,True
,6999,6999.T,ＫＯＡ,Prime,,電気機器,,,,,True
,7003,7003.T,三井Ｅ＆Ｓ,Prime,,機械,,,,,True
,7004,7004.T,カナデビア,Prime,,機械,,,,,True
,7011,7011.T,三菱重工業,Prime,,機械,,,,,True
,7012,7012.T,川崎重工業,Prime,,輸送用機器,,,,,True
,7013,7013.T,ＩＨＩ,Prime,,機械,,,,,True
,7014,7014.T,名村造船所,Standard,,輸送用機器,,,,,True
,7018,7018.T,内海造船,Standard,,輸送用機器,,,,,True
,7021,7021.T,ニッチツ,Standard,,機械,,,,,True
,7022,7022.T,サノヤスホールディングス,Standard,,機械,,,,,True
,7030,7030.T,スプリックス,Standard,,サービス業,,,,,True
,7031,7031.T,インバウンドテック,Growth,,サービス業,,,,,True
,7033,7033.T,マネジメントソリューションズ,Prime,,サービス業,,,,,True
,7034,7034.T,プロレド・パートナーズ,Prime,,サービス業,,,,,True
,7035,7035.T,ａｎｄ　ｆａｃｔｏｒｙ,Standard,,サービス業,,,,,True
,7036,7036.T,イーエムネットジャパン,Growth,,サービス業,,,,,True
,7037,7037.T,テノ．ホールディングス,Standard,,サービス業,,,,,True
,7038,7038.T,フロンティア・マネジメント,Prime,,サービス業,,,,,True
,7039,7039.T,ブリッジインターナショナルグループ,Growth,,サービス業,,,,,True
,7040,7040.T,サン・ライフホールディング,Standard,,サービス業,,,,,True
,7041,7041.T,ＣＲＧホールディングス,Growth,,サービス業,,,,,True
,7042,7042.T,アクセスグループ・ホールディングス,Standard,,サービス業,,,,,True
,7043,7043.T,アルー,Growth,,サービス業,,,,,True
,7044,7044.T,ピアラ,Standard,,サービス業,,,,,True
,7046,7046.T,ＴＤＳＥ,Growth,,サービス業,,,,,True
,7047,7047.T,ポート,Growth,,サービス業,,,,,True
,7048,7048.T,ベルトラ,Growth,,サービス業,,,,,True
,7049,7049.T,識学,Growth,,サービス業,,,,,True
,7050,7050.T,フロンティアインターナショナル,Growth,,サービス業,,,,,True
,7057,7057.T,エヌ・シー・エヌ,Standard,,サービス業,,,,,True
,7058,7058.T,共栄セキュリティーサービス,Standard,,サービス業,,,,,True
,7059,7059.T,コプロ・ホールディングス,Prime,,サービス業,,,,,True
,7060,7060.T,ギークス,Standard,,サービス業,,,,,True
,7061,7061.T,日本ホスピスホールディングス,Growth,,サービス業,,,,,True
,7062,7062.T,フレアス,Growth,,サービス業,,,,,True
,7063,7063.T,Ｂｉｒｄｍａｎ,Growth,,サービス業,,,,,True
,7064,7064.T,ハウテレビジョン,Growth,,サービス業,,,,,True
,7065,7065.T,ユーピーアール,Standard,,サービス業,,,,,True
,7066,7066.T,ピアズ,Growth,,サービス業,,,,,True
,7067,7067.T,ブランディングテクノロジー,Growth,,サービス業,,,,,True
,7068,7068.T,フィードフォースグループ,Growth,,サービス業,,,,,True
,7069,7069.T,サイバー・バズ,Growth,,サービス業,,,,,True
,7071,7071.T,アンビスホールディングス,Prime,,サービス業,,,,,True
,7072,7072.T,インティメート・マージャー,Growth,,サービス業,,,,,True
,7073,7073.T,ジェイック,Growth,,サービス業,,,,,True
,7074,7074.T,トゥエンティーフォーセブンホールディングス,Growth,,サービス業,,,,,True
,7075,7075.T,ＱＬＳホールディングス,Growth,,サービス業,,,,,True
,7077,7077.T,ＡＬｉＮＫインターネット,Growth,,サービス業,,,,,True
,7078,7078.T,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ,Growth,,サービス業,,,,,True
,7079,7079.T,ＷＤＢココ,Growth,,サービス業,,,,,True
,7080,7080.T,スポーツフィールド,Growth,,サービス業,,,,,True
,7081,7081.T,コーユーレンティア,Standard,,サービス業,,,,,True
,7082,7082.T,ジモティー,Growth,,サービス業,,,,,True
,7083,7083.T,ＡＨＣグループ,Growth,,サービス業,,,,,True
,7084,7084.T,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,Growth,,サービス業,,,,,True
,7085,7085.T,カーブスホールディングス,Prime,,サービス業,,,,,True
,7087,7087.T,ウイルテック,Standard,,サービス業,,,,,True
,7088,7088.T,フォーラムエンジニアリング,Prime,,サービス業,,,,,True
,7089,7089.T,フォースタートアップス,Growth,,サービス業,,,,,True
,7090,7090.T,リグア,Growth,,サービス業,,,,,True
,7091,7091.T,リビングプラットフォーム,Growth,,サービス業,,,,,True
,7092,7092.T,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,Prime,,サービス業,,,,,True
,7093,7093.T,アディッシュ,Growth,,サービス業,,,,,True
,7094,7094.T,ＮｅｘＴｏｎｅ,Growth,,サービス業,,,,,True
,7095,7095.T,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,Prime,,サービス業,,,,,True
,7096,7096.T,ステムセル研究所,Growth,,サービス業,,,,,True
,7097,7097.T,さくらさくプラス,Growth,,サービス業,,,,,True
,7102,7102.T,日本車輌製造,Prime,,輸送用機器,,,,,True
,7105,7105.T,三菱ロジスネクスト,Standard,,輸送用機器,,,,,True
,7110,7110.T,クラシコム,Growth,,小売業,,,,,True
,7111,7111.T,ＩＮＥＳＴ,Standard,,卸売業,,,,,True
,7112,7112.T,キューブ,Growth,,小売業,,,,,True
,7114,7114.T,フーディソン,Growth,,卸売業,,,,,True
,7115,7115.T,アルファパーチェス,Standard,,卸売業,,,,,True
,7116,7116.T,ダイワ通信,Standard,,卸売業,,,,,True
,7119,7119.T,ハルメクホールディングス,Growth,,小売業,,,,,True
,7120,7120.T,ＳＨＩＮＫＯ,Standard,,卸売業,,,,,True
,7122,7122.T,近畿車輛,Standard,,輸送用機器,,,,,True
,7126,7126.T,グローバルスタイル,Standard,,小売業,,,,,True
,7127,7127.T,一家ホールディングス,Standard,,小売業,,,,,True
,7128,7128.T,フルサト・マルカホールディングス,Prime,,卸売業,,,,,True
,7129,7129.T,ミアヘルサホールディングス,Standard,,小売業,,,,,True
,7130,7130.T,ヤマエグループホールディングス,Prime,,卸売業,,,,,True
,7131,7131.T,のむら産業,Standard,,卸売業,,,,,True
,7133,7133.T,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,Growth,,小売業,,,,,True
,7134,7134.T,アップガレージグループ,Standard,,小売業,,,,,True
,7135,7135.T,ジャパンクラフトホールディングス,Standard,,小売業,,,,,True
,7138,7138.T,ＴＯＲＩＣＯ,Growth,,小売業,,,,,True
,7140,7140.T,ペットゴー,Growth,,小売業,,,,,True
,7148,7148.T,ＦＰＧ,Prime,,証券、商品先物取引業,,,,,True
,7150,7150.T,島根銀行,Standard,,銀行業,,,,,True
,7157,7157.T,ライフネット生命保険,Prime,,保険業,,,,,True
,7161,7161.T,じもとホールディングス,Standard,,銀行業,,,,,True
,7162,7162.T,アストマックス,Standard,,電気・ガス業,,,,,True
,7164,7164.T,全国保証,Prime,,その他金融業,,,,,True
,7167,7167.T,めぶきフィナンシャルグループ,Prime,,銀行業,,,,,True
,7172,7172.T,ジャパンインベストメントアドバイザー,Prime,,証券、商品先物取引業,,,,,True
,7173,7173.T,東京きらぼしフィナンシャルグループ,Prime,,銀行業,,,,,True
,7175,7175.T,今村証券,Standard,,証券、商品先物取引業,,,,,True
,7177,7177.T,ＧＭＯフィナンシャルホールディングス,Standard,,証券、商品先物取引業,,,,,True
,7180,7180.T,九州フィナンシャルグループ,Prime,,銀行業,,,,,True
,7181,7181.T,かんぽ生命保険,Prime,,保険業,,,,,True
,7182,7182.T,ゆうちょ銀行,Prime,,銀行業,,,,,True
,7183,7183.T,あんしん保証,Standard,,その他金融業,,,,,True
,7184,7184.T,富山第一銀行,Prime,,銀行業,,,,,True
,7185,7185.T,ヒロセ通商,Standard,,証券、商品先物取引業,,,,,True
,7186,7186.T,横浜フィナンシャルグループ,Prime,,銀行業,,,,,True
,7187,7187.T,ジェイリース,Prime,,その他金融業,,,,,True
,7189,7189.T,西日本フィナンシャルホールディングス,Prime,,銀行業,,,,,True
,7191,7191.T,イントラスト,Standard,,その他金融業,,,,,True
,7192,7192.T,日本モーゲージサービス,Standard,,その他金融業,,,,,True
,7196,7196.T,Ｃａｓａ,Standard,,その他金融業,,,,,True
,7198,7198.T,ＳＢＩアルヒ,Prime,,その他金融業,,,,,True
,7199,7199.T,プレミアグループ,Prime,,その他金融業,,,,,True
,7201,7201.T,日産自動車,Prime,,輸送用機器,,,,,True
,7202,7202.T,いすゞ自動車,Prime,,輸送用機器,,,,,True
,7203,7203.T,トヨタ自動車,Prime,,輸送用機器,,,,,True
,7205,7205.T,日野自動車,Prime,,輸送用機器,,,,,True
,7208,7208.T,カネミツ,Standard,,輸送用機器,,,,,True
,7211,7211.T,三菱自動車工業,Prime,,輸送用機器,,,,,True
,7212,7212.T,エフテック,Standard,,輸送用機器,,,,,True
,7213,7213.T,レシップホールディングス,Standard,,輸送用機器,,,,,True
,7214,7214.T,ＧＭＢ,Standard,,輸送用機器,,,,,True
,7215,7215.T,ファルテック,Standard,,輸送用機器,,,,,True
,7217,7217.T,テイン,Standard,,輸送用機器,,,,,True
,7218,7218.T,田中精密工業,Standard,,輸送用機器,,,,,True
,7219,7219.T,エッチ・ケー・エス,Standard,,輸送用機器,,,,,True
,7220,7220.T,武蔵精密工業,Prime,,輸送用機器,,,,,True
,7222,7222.T,日産車体,Standard,,輸送用機器,,,,,True
,7224,7224.T,新明和工業,Prime,,輸送用機器,,,,,True
,7226,7226.T,極東開発工業,Prime,,輸送用機器,,,,,True
,7228,7228.T,デイトナ,Standard,,輸送用機器,,,,,True
,7229,7229.T,ユタカ技研,Standard,,輸送用機器,,,,,True
,7231,7231.T,トピー工業,Prime,,輸送用機器,,,,,True
,7235,7235.T,東京ラヂエーター製造,Standard,,輸送用機器,,,,,True
,7236,7236.T,ティラド,Prime,,輸送用機器,,,,,True
,7238,7238.T,曙ブレーキ工業,Prime,,輸送用機器,,,,,True
,7239,7239.T,タチエス,Prime,,輸送用機器,,,,,True
,7240,7240.T,ＮＯＫ,Prime,,輸送用機器,,,,,True
,7241,7241.T,フタバ産業,Prime,,輸送用機器,,,,,True
,7242,7242.T,カヤバ,Prime,,輸送用機器,,,,,True
,7244,7244.T,市光工業,Prime,,電気機器,,,,,True
,7245,7245.T,大同メタル工業,Prime,,輸送用機器,,,,,True
,7246,7246.T,プレス工業,Prime,,輸送用機器,,,,,True
,7247,7247.T,ミクニ,Standard,,輸送用機器,,,,,True
,7250,7250.T,太平洋工業,Prime,,輸送用機器,,,,,True
,7254,7254.T,ユニバンス,Standard,,輸送用機器,,,,,True
,7255,7255.T,桜井製作所,Standard,,輸送用機器,,,,,True
,7256,7256.T,河西工業,Standard,,輸送用機器,,,,,True
,7259,7259.T,アイシン,Prime,,輸送用機器,,,,,True
,7261,7261.T,マツダ,Prime,,輸送用機器,,,,,True
,7264,7264.T,ムロコーポレーション,Standard,,輸送用機器,,,,,True
,7265,7265.T,エイケン工業,Standard,,輸送用機器,,,,,True
,7266,7266.T,今仙電機製作所,Standard,,輸送用機器,,,,,True
,7267,7267.T,本田技研工業,Prime,,輸送用機器,,,,,True
,7269,7269.T,スズキ,Prime,,輸送用機器,,,,,True
,7270,7270.T,ＳＵＢＡＲＵ,Prime,,輸送用機器,,,,,True
,7271,7271.T,安永,Standard,,輸送用機器,,,,,True
,7272,7272.T,ヤマハ発動機,Prime,,輸送用機器,,,,,True
,7273,7273.T,イクヨ,Standard,,輸送用機器,,,,,True
,7276,7276.T,小糸製作所,Prime,,電気機器,,,,,True
,7277,7277.T,ＴＢＫ,Standard,,輸送用機器,,,,,True
,7278,7278.T,エクセディ,Prime,,輸送用機器,,,,,True
,7279,7279.T,ハイレックスコーポレーション,Standard,,輸送用機器,,,,,True
,7280,7280.T,ミツバ,Prime,,電気機器,,,,,True
,7282,7282.T,豊田合成,Prime,,輸送用機器,,,,,True
,7283,7283.T,愛三工業,Prime,,輸送用機器,,,,,True
,7284,7284.T,盟和産業,Standard,,輸送用機器,,,,,True
,7287,7287.T,日本精機,Standard,,輸送用機器,,,,,True
,7291,7291.T,日本プラスト,Standard,,輸送用機器,,,,,True
,7292,7292.T,村上開明堂,Standard,,輸送用機器,,,,,True
,7294,7294.T,ヨロズ,Prime,,輸送用機器,,,,,True
,7296,7296.T,エフ・シー・シー,Prime,,輸送用機器,,,,,True
,7297,7297.T,カーメイト,Standard,,輸送用機器,,,,,True
,7299,7299.T,フジオーゼックス,Standard,,輸送用機器,,,,,True
,7305,7305.T,新家工業,Standard,,鉄鋼,,,,,True
,7309,7309.T,シマノ,Prime,,輸送用機器,,,,,True
,7313,7313.T,テイ・エス　テック,Prime,,輸送用機器,,,,,True
,7314,7314.T,小田原機器,Standard,,輸送用機器,,,,,True
,7317,7317.T,松屋アールアンドディ,Growth,,輸送用機器,,,,,True
,7318,7318.T,セレンディップ・ホールディングス,Growth,,輸送用機器,,,,,True
,7320,7320.T,Ｓｏｌｖｖｙ,Growth,,その他金融業,,,,,True
,7322,7322.T,三十三フィナンシャルグループ,Prime,,銀行業,,,,,True
,7325,7325.T,アイリックコーポレーション,Growth,,保険業,,,,,True
,7326,7326.T,ＳＢＩインシュアランスグループ,Growth,,保険業,,,,,True
,7327,7327.T,第四北越フィナンシャルグループ,Prime,,銀行業,,,,,True
