date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_2-a,part_2-b,part_2-c,part_2-d,part_4-b
2026-08-18,9003,相鉄ホールディングス,陸運業,30.2,0.0,除外,0.0,0.3197,0.4175,,0.4711,0.1534,0.2123,0.6374,0.6667,0.4545,0.1579,0.2,0.5383,0.3459,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.3718,0.5294,0.1935,0.1838,
2026-08-18,9005,東急,陸運業,36.73,0.2,除外,0.0,0.3042,0.7221,,0.4428,0.9458,0.3612,0.7148,0.8667,0.2273,0.1579,0.5,0.6123,0.1523,0.0068,1.0,"1,2,4,5",,,,,,,,,0.2256,0.2647,0.1935,0.533,
2026-08-18,9006,京浜急行電鉄,陸運業,30.83,0.0,除外,0.278,0.2728,0.4278,,0.2545,0.4384,0.3331,0.6065,0.3333,0.4545,0.1053,0.2,0.6824,,0.0454,0.0358,"1,2,3,4,5",0.0,0.7096,0.5,0.0,0.2499,0.6645,0.0,0.1,0.2631,0.3529,0.1935,0.2818,
2026-08-18,9007,小田急電鉄,陸運業,37.58,0.2,除外,0.728,0.3109,0.3402,0.1331,0.3669,0.3566,0.3116,0.6926,0.0,0.2273,0.1053,0.2,0.817,,0.2837,0.0,"2,3,4,5",1.0,0.7371,1.0,1.0,0.3266,0.6604,1.0,0.1,0.2474,0.3235,0.1935,0.4792,0.0
2026-08-18,9008,京王電鉄,陸運業,38.78,0.0,除外,0.3858,0.4191,0.4523,,0.2938,0.387,0.5104,0.5786,0.3333,0.2273,0.0526,0.2,0.5311,,0.0,0.3504,"1,2,3,4,5",0.0,0.6145,0.5,1.0,0.2709,0.6013,0.0,0.1,0.3208,0.4706,0.1935,0.6912,
2026-08-18,9009,京成電鉄,陸運業,26.21,0.2,除外,0.0,0.0,0.6244,0.2677,0.4184,0.4925,0.4462,0.8924,0.6667,0.2273,0.0526,0.5,0.5875,0.1109,0.7933,0.1819,"1,2,4,5",,,,,,,,,,,,,0.2909
2026-08-18,9010,富士急行,陸運業,77.4,0.8,本命,0.9688,0.6103,0.7259,,0.791,0.8138,0.5122,0.7776,0.8,,1.0,0.5,0.8122,,0.821,0.7399,4,1.0,0.8342,1.0,1.0,1.0,0.916,1.0,1.0,0.4828,0.7647,0.1935,1.0,0.7091
2026-08-18,9020,東日本旅客鉄道,陸運業,27.08,0.0,除外,0.0,0.3012,0.5628,,0.2192,0.4969,0.3746,0.7796,0.6,0.0,0.1579,0.5,0.6538,0.1283,0.0,0.0947,"1,2,3,4,5",,,,,,,,,0.3936,0.6176,0.1935,0.0,
2026-08-18,9021,西日本旅客鉄道,陸運業,25.19,0.0,除外,0.0,0.0,0.5667,,0.441,0.7576,0.4317,0.8108,0.2667,0.0909,0.2105,1.0,0.3213,0.0963,0.3663,0.9801,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9022,東海旅客鉄道,陸運業,39.01,0.0,除外,0.0,0.5429,0.5235,,0.494,0.6732,0.2846,0.9364,0.2,0.0909,0.1053,0.5,0.5779,0.132,0.2661,1.0,"1,2,3,4,5",,,,,,,,,0.3898,0.5882,0.1935,1.0,
2026-08-18,9023,東京地下鉄,陸運業,26.63,0.2,除外,0.0,0.0,0.6074,,0.4578,1.0,0.2922,0.804,0.3333,0.1364,0.2105,1.0,0.1121,0.1057,0.6135,1.0,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,9024,西武ホールディングス,陸運業,31.24,0.2,除外,0.0,0.0,0.5976,,0.6521,0.9939,0.136,0.9272,0.3333,0.0,0.1053,1.0,1.0,0.1379,0.4704,1.0,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,9025,鴻池運輸,陸運業,22.24,0.0,除外,0.0,0.0,0.297,,0.5928,0.0187,0.403,0.2995,0.4667,0.1818,0.1053,0.5,0.8147,0.1509,0.4805,0.9249,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9031,西日本鉄道,陸運業,51.36,0.6,監視,0.786,0.6986,0.3371,0.1331,0.613,0.0512,0.2455,0.6519,0.4,0.2273,0.0526,0.2,0.9023,0.3379,0.3793,0.8327,"3,4",1.0,1.0,0.5,1.0,1.0,0.6878,1.0,0.1,0.6889,0.9118,0.1935,1.0,0.0526
2026-08-18,9037,ハマキョウレックス,陸運業,47.22,0.4,除外,0.9015,0.411,0.2451,0.1068,0.6966,0.0,0.3704,0.1434,0.4667,0.2273,0.0,0.2,0.7292,0.1429,0.9145,1.0,"2,3,4",1.0,1.0,0.5,1.0,0.9197,0.7919,1.0,1.0,0.5975,0.8529,0.1935,0.0,0.0
2026-08-18,9039,サカイ引越センター,陸運業,39.04,0.2,除外,0.7266,0.3723,0.2139,0.3895,0.2499,0.0,0.3222,0.0,0.5333,0.4,0.1579,1.0,0.7496,,0.0,0.0,"2,3,4,5",1.0,0.5343,1.0,1.0,0.343,0.8353,1.0,0.1,0.3396,0.5,0.1935,0.456,0.0
2026-08-18,9041,近鉄グループホールディングス,陸運業,59.35,0.4,除外,0.979,0.3803,0.5599,0.3581,0.6902,0.6769,0.4873,0.4085,0.6667,0.7273,0.0,0.2,0.8287,0.3889,0.5431,1.0,"2,3,4",1.0,1.0,1.0,1.0,0.9222,0.9101,1.0,1.0,0.5337,0.7941,0.1935,0.0,0.5053
2026-08-18,9042,阪急阪神ホールディングス,陸運業,45.5,0.2,除外,0.8133,0.3379,0.5945,0.2909,0.2384,0.7471,0.3644,0.8664,0.4,0.5455,0.0,0.2,0.3391,,0.376,0.0,"2,3,4,5",1.0,0.9075,1.0,1.0,0.6793,0.6196,1.0,0.3,0.452,0.7059,0.1935,0.0,0.4182
2026-08-18,9044,南海電気鉄道,陸運業,57.23,0.2,除外,0.5707,0.6478,0.5881,,0.4825,0.6725,0.2443,0.7691,0.6667,0.4545,0.1053,0.2,0.5478,0.3035,0.0785,1.0,"1,3,4,5",0.0,0.8805,0.5,1.0,1.0,0.5851,0.5,0.1,0.596,0.8235,0.1935,0.9781,
2026-08-18,9045,京阪ホールディングス,陸運業,28.35,0.0,除外,0.0,0.2152,0.4365,,0.4822,0.1446,0.3558,0.5791,0.6667,0.1364,0.1579,0.2,0.8194,0.1092,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.2849,0.3824,0.1935,0.0,
2026-08-18,9048,名古屋鉄道,陸運業,45.97,0.2,除外,0.7947,0.3444,0.4492,0.3237,0.3862,0.1975,0.4673,0.6655,0.4667,0.4,0.1579,0.2,0.7359,,0.1157,0.3071,"2,3,4,5",1.0,0.9099,1.0,1.0,0.6014,0.7463,1.0,0.1,0.3996,0.6471,0.1935,0.1375,0.5368
2026-08-18,9064,ヤマトホールディングス,陸運業,22.57,0.0,除外,0.0,0.4302,0.3574,,0.1152,0.0217,0.6023,0.4721,0.3333,0.0,0.0526,0.5,0.3244,0.1364,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.2331,0.2941,0.1935,1.0,
2026-08-18,9065,山九,陸運業,27.73,0.0,除外,0.2892,0.2812,0.2483,,0.2905,0.0,0.4232,0.1033,0.4667,0.2273,0.1053,0.2,0.9027,0.2593,0.0,0.0,"1,2,3,4,5",0.0,1.0,0.5,0.0,0.3351,0.3788,0.0,0.1,0.3726,0.5588,0.1935,0.0,
2026-08-18,9068,丸全昭和運輸,陸運業,40.24,0.2,除外,0.2651,0.238,0.4538,,0.6526,0.3332,0.4267,0.3886,0.6667,0.1818,0.1579,0.5,0.8011,0.1465,0.663,1.0,"1,2,3,4",0.0,0.9573,0.5,0.0,0.3098,0.0534,0.0,0.3,0.3171,0.4412,0.1935,0.0,
2026-08-18,9069,センコーグループホールディングス,陸運業,61.74,0.2,除外,0.9936,0.4791,0.4532,,0.5438,0.4382,0.4854,0.556,0.3333,,0.95,0.2,1.0,,0.6314,0.0,"2,3,4,5",1.0,0.9495,1.0,1.0,1.0,0.9991,1.0,1.0,0.3111,0.4118,0.1935,1.0,0.4
2026-08-18,9072,ニッコンホールディングス,陸運業,54.75,0.6,監視,0.7073,0.4899,0.6242,0.3018,0.6141,0.6841,0.3071,0.9056,0.6,0.9545,0.0526,0.2,0.7415,0.4444,0.644,0.6265,"2,4",1.0,1.0,1.0,0.0,1.0,0.2585,1.0,0.4,0.7954,0.9706,0.1935,0.0,0.0
2026-08-18,9075,福山通運,陸運業,56.2,0.4,除外,0.8616,0.4793,0.5158,0.2809,0.6723,0.5238,0.7607,0.5121,0.2667,0.8182,0.0,0.2,0.6893,0.3889,0.6109,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.5924,1.0,0.3,0.7826,0.9412,0.1935,0.0,0.1053
2026-08-18,9076,セイノーホールディングス,陸運業,53.75,0.2,除外,0.9125,0.3475,0.3385,,0.5517,0.1673,0.5437,0.3095,0.3333,,0.0,0.2,0.4729,0.3889,0.3449,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.461,0.7353,0.1935,0.0,0.4158
2026-08-18,9090,ＡＺ－ＣＯＭ丸和ホールディングス,陸運業,12.22,0.0,除外,0.0,0.0,0.1628,,0.3258,0.0,0.3179,0.0,0.3333,0.0,0.1053,1.0,0.6216,0.1212,0.0,0.5605,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9101,日本郵船,海運業,58.34,0.2,除外,0.9749,0.5094,0.5146,0.3897,0.5282,0.5943,0.3159,0.6149,0.5333,0.4545,0.6316,0.2,0.8071,0.3667,0.3582,0.5806,"2,3,4,5",1.0,1.0,1.0,1.0,0.9143,0.8852,1.0,1.0,0.2579,0.1667,0.6129,1.0,0.2727
2026-08-18,9104,商船三井,海運業,62.63,0.4,除外,0.8765,0.4721,0.5163,0.5661,0.7005,0.6936,0.2479,0.6572,0.4667,0.4091,0.4737,1.0,1.0,0.326,0.4761,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.5124,1.0,1.0,0.3621,0.3333,0.6129,0.5802,0.3818
2026-08-18,9107,川崎汽船,海運業,62.01,0.4,除外,0.9986,0.653,0.4695,,0.3592,0.6744,0.2161,0.5208,0.4667,,0.6316,0.5,0.7661,0.1485,0.5224,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9889,1.0,1.0,0.4993,0.5,0.6129,1.0,0.5
2026-08-18,9110,ＮＳユナイテッド海運,海運業,63.83,0.4,除外,0.999,0.8562,0.3672,,0.3306,0.0,0.8689,0.0,0.6,,0.4737,0.2,0.9919,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9923,1.0,1.0,0.8118,1.0,0.6129,1.0,0.3455
2026-08-18,9119,飯野海運,海運業,59.02,0.4,除外,0.7844,0.5291,0.4776,0.4074,0.7525,0.3452,0.4063,0.3587,0.8,0.4091,0.6842,0.5,1.0,0.3365,0.6735,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.275,0.5,1.0,0.6702,0.8333,0.6129,0.0,0.0364
2026-08-18,9142,九州旅客鉄道,陸運業,16.43,0.0,除外,0.0,0.0,0.3614,,0.2959,0.0522,0.3742,0.4859,0.5333,0.0,0.2105,0.5,0.332,0.1013,0.0,0.7504,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9143,ＳＧホールディングス,陸運業,39.58,0.2,除外,0.7501,0.0,0.5669,0.3122,0.3498,0.6601,0.2751,0.7992,0.5333,0.4,0.1579,0.2,0.7128,,0.3365,0.0,"2,3,4,5",1.0,0.717,1.0,1.0,0.5336,0.6501,1.0,0.1,,,,,0.4909
2026-08-18,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,陸運業,67.86,0.6,監視,0.9125,0.7384,0.3981,,0.6653,0.3457,0.3265,0.3202,0.6,,0.0,0.2,0.6407,,0.3552,1.0,"3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.8358,1.0,0.1935,0.9243,0.0
2026-08-18,9166,ＧＥＮＤＡ,サービス業,30.19,0.4,除外,0.0,0.0,0.658,0.2303,0.6214,1.0,0.3274,0.5714,0.7333,0.0,0.4211,0.5,0.759,0.196,0.5305,1.0,"1,2,4",,,,,,,,,,,,,0.0
2026-08-18,9201,日本航空,空運業,36.59,0.2,除外,0.0,0.5712,0.7461,0.2307,0.2814,0.6862,0.5516,0.8798,0.8667,0.2273,0.3684,0.2,0.4891,0.1003,0.5361,0.0,"1,2,4,5",,,,,,,,,0.2136,0.5,,1.0,0.1273
2026-08-18,9202,ＡＮＡホールディングス,空運業,59.36,0.6,監視,0.8923,0.7691,0.6796,0.2571,0.3698,0.4243,0.6463,0.9145,0.7333,0.2273,0.4737,0.2,0.5444,0.1265,0.6012,0.2071,"4,5",1.0,0.9097,1.0,1.0,0.6105,0.618,1.0,1.0,0.3073,1.0,,1.0,0.1273
2026-08-18,9247,ＴＲＥホールディングス,サービス業,56.5,0.6,監視,0.691,0.6914,0.6623,0.4886,0.2919,1.0,0.748,0.301,0.6,0.6,0.0,0.5,0.6529,,0.0241,0.1988,"4,5",1.0,1.0,1.0,0.0,1.0,0.5277,1.0,0.0,0.7309,0.9059,0.129,1.0,0.8545
2026-08-18,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,小売業,38.77,0.0,除外,0.0,0.4369,0.6,,0.5139,0.1321,0.6785,0.9893,0.6,0.0,0.0526,1.0,0.484,0.1707,0.401,1.0,"1,2,3,4,5",,,,,,,,,0.2249,0.4261,0.0968,1.0,
2026-08-18,9274,ＫＰＰグループホールディングス,卸売業,56.13,0.6,監視,0.8854,0.6821,0.4539,0.1618,0.6233,0.1435,0.523,0.6159,0.5333,0.0,0.0,0.2,1.0,,0.7658,0.1039,"3,4",1.0,1.0,1.0,1.0,1.0,0.7829,1.0,0.3,0.6349,0.7065,0.3871,1.0,0.4474
2026-08-18,9278,ブックオフグループホールディングス,小売業,54.27,0.4,除外,0.9855,0.6761,0.5093,,0.0,0.0,1.0,0.5705,0.4667,,0.925,0.2,0.0,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8837,1.0,1.0,0.6859,0.9217,0.0968,1.0,0.5158
2026-08-18,9279,ギフトホールディングス,小売業,64.11,0.6,監視,0.9899,0.6263,0.6827,,0.2654,0.6876,0.4534,0.8565,0.7333,,0.85,0.2,0.7962,,0.0,0.0,"4,5",1.0,1.0,1.0,1.0,1.0,0.9188,1.0,1.0,0.5562,0.8522,0.0968,1.0,0.5105
2026-08-18,9301,三菱倉庫,倉庫・運輸関連業,50.56,0.4,除外,0.721,0.6737,0.5757,0.2513,0.3063,0.6278,0.4335,0.5084,0.7333,0.2,0.2105,0.2,0.7066,,0.0,0.2122,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.6677,1.0,0.1,0.5832,0.6667,0.6774,0.7674,0.3947
2026-08-18,9302,三井倉庫ホールディングス,倉庫・運輸関連業,11.01,0.0,除外,0.0,0.0,0.2523,,0.188,0.531,0.2782,0.0,0.2,0.5,0.2105,0.5,0.3741,0.1104,0.0,0.2676,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9303,住友倉庫,倉庫・運輸関連業,57.6,0.2,除外,0.9847,0.4686,0.451,,0.3996,0.393,0.3453,0.4657,0.6,,0.6842,0.5,0.9603,0.1416,0.4965,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8775,1.0,1.0,0.5697,0.5,0.6774,0.1272,0.0
2026-08-18,9304,澁澤倉庫,倉庫・運輸関連業,44.84,0.4,除外,0.9426,0.8862,0.263,0.15,0.0,0.0,0.309,0.7429,0.0,0.4,0.0,0.2,0.0,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.5412,1.0,1.0,0.8673,1.0,0.6774,1.0,0.0
2026-08-18,9305,ヤマタネ,卸売業,23.85,0.0,除外,0.0,0.0,0.3727,,0.5815,0.2129,0.398,0.0798,0.8,0.0,0.1579,1.0,1.0,0.2776,0.1443,0.904,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9308,乾汽船,海運業,54.59,0.4,除外,1.0,0.7136,0.2335,,0.2364,0.0,0.8005,0.0,0.1333,,0.7368,1.0,0.8193,0.1263,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.575,0.6667,0.6129,1.0,0.3455
2026-08-18,9324,安田倉庫,倉庫・運輸関連業,53.03,0.4,除外,0.8814,0.7784,0.3469,0.2609,0.384,0.0,0.5878,0.4,0.4,0.1364,0.0526,0.2,0.9839,0.0775,0.4746,0.0,"3,4,5",1.0,1.0,1.0,1.0,0.9551,0.7958,1.0,0.3,0.6027,0.8333,0.6774,1.0,0.6545
2026-08-18,9336,大栄環境,サービス業,51.9,0.4,除外,0.7598,0.3449,0.4599,0.2695,0.761,0.0,0.9412,0.2983,0.6,0.7727,0.1053,0.2,0.9927,0.4792,0.5723,1.0,"2,3,4",1.0,0.9629,0.5,1.0,1.0,0.6153,1.0,0.0,0.4858,0.7647,0.129,0.0,0.0
2026-08-18,9347,日本管財ホールディングス,サービス業,43.4,0.4,除外,0.6702,0.2073,0.3672,0.239,0.6866,0.386,0.2894,0.3933,0.4,0.5455,0.2105,0.2,0.8602,0.4217,0.4644,1.0,"2,3,4",1.0,0.5364,0.5,1.0,0.3162,0.7089,1.0,0.3,0.2414,0.4588,0.129,0.0,0.0
2026-08-18,9348,ｉｓｐａｃｅ,サービス業,26.56,0.2,除外,0.0,0.0,0.4417,,0.6205,1.0,0.0,0.2336,0.5333,0.8182,0.0,0.2,1.0,0.4571,0.924,0.1008,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,9364,上組,倉庫・運輸関連業,57.52,0.2,除外,0.5313,0.6402,0.5436,,0.5856,0.5234,0.4385,0.8789,0.3333,0.2273,0.0526,1.0,0.6322,0.1226,0.5876,1.0,"1,3,4,5",0.0,1.0,0.5,1.0,0.6813,0.4691,0.5,0.1,0.5502,0.3333,0.6774,1.0,
2026-08-18,9401,ＴＢＳホールディングス,情報・通信業,39.69,0.2,除外,0.653,0.427,0.3295,0.2895,0.2856,0.4222,0.3913,0.5045,0.0,0.8,0.1579,0.2,0.8567,,0.0,0.0,"2,3,4,5",1.0,1.0,1.0,0.0,0.6226,0.6016,1.0,0.0,0.512,0.8448,0.0323,0.3188,0.0
2026-08-18,9404,日本テレビホールディングス,情報・通信業,24.33,0.0,除外,0.0,0.0,0.5161,,0.4569,0.7706,0.4531,0.7739,0.0667,0.0,0.0,1.0,0.3873,0.1241,0.3164,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9409,テレビ朝日ホールディングス,情報・通信業,42.83,0.4,除外,0.0,0.3018,0.7286,,0.6828,1.0,0.7252,0.389,0.8,0.4091,0.2632,1.0,1.0,0.1696,0.5616,1.0,"1,2,4",,,,,,,,,0.3906,0.7845,0.0323,0.0,
2026-08-18,9412,スカパーＪＳＡＴホールディングス,情報・通信業,41.99,0.0,除外,0.425,0.4471,0.3738,,0.4339,1.0,0.0958,0.3994,0.0,0.8182,0.1053,0.2,0.5822,0.4773,0.6762,0.0,"1,2,3,4,5",0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.4,0.7991,0.9569,0.0323,0.0,
2026-08-18,9413,テレビ東京ホールディングス,情報・通信業,22.64,0.0,除外,0.0,0.2646,0.3095,,0.3316,0.1888,0.4146,0.6348,0.0,0.0,0.2105,1.0,0.2914,0.0349,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.3021,0.7241,0.0323,0.0,
2026-08-18,9416,ビジョン,情報・通信業,30.65,0.2,除外,0.0,0.0,0.5015,,0.7245,0.8373,0.3342,0.8344,0.0,0.2273,0.4737,0.5,1.0,0.1656,0.7322,1.0,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,情報・通信業,13.32,0.0,除外,0.0,0.0,0.3311,,0.2018,0.0093,0.438,0.4771,0.4,0.0,0.0,0.5,0.2484,0.1311,0.4275,0.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9424,日本通信,情報・通信業,21.53,0.0,除外,0.0,0.0,0.3609,,0.5002,0.4269,0.35,0.0,0.6667,0.0,0.0526,1.0,0.6338,0.1082,0.2587,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9432,ＮＴＴ,情報・通信業,12.41,0.0,除外,0.0,0.0,0.4368,0.1513,0.0322,0.3441,0.4599,0.5433,0.4,0.0,0.1053,0.5,0.0,0.1287,0.0,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,9433,ＫＤＤＩ,情報・通信業,49.31,0.2,除外,0.8365,0.5542,0.4765,0.3355,0.2627,0.3101,0.424,0.5051,0.6667,0.0,0.1579,0.2,0.6263,,0.1618,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.7459,0.6461,1.0,0.3,0.3913,0.7931,0.0323,1.0,0.9842
2026-08-18,9434,ソフトバンク,情報・通信業,31.5,0.2,除外,0.7864,0.0,0.4275,0.2892,0.0722,0.3241,0.491,0.5614,0.3333,0.0,0.6842,0.2,0.2165,,0.0,0.0,"2,3,4,5",1.0,0.6482,0.5,1.0,0.4263,0.7164,1.0,1.0,,,,,0.2727
2026-08-18,9435,光通信,情報・通信業,30.51,0.2,除外,0.0,0.0,0.671,,0.5494,1.0,0.4249,0.7258,0.5333,0.0,0.9474,0.5,1.0,0.1399,0.1728,0.8851,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,9436,沖縄セルラー電話,情報・通信業,65.23,0.4,除外,0.9921,0.6547,0.4573,,0.5049,0.5171,0.2793,0.5661,0.4667,,0.175,0.2,0.9072,,0.0,0.6075,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9371,1.0,1.0,0.6814,0.9052,0.0323,1.0,0.0
2026-08-18,9449,ＧＭＯインターネットグループ,情報・通信業,58.68,0.2,除外,0.9299,0.5292,0.4587,,0.4294,0.1864,0.4861,0.8291,0.3333,,0.875,0.2,0.536,,0.7524,0.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.9389,1.0,1.0,0.3261,0.7586,0.0323,1.0,0.4182
2026-08-18,9468,ＫＡＤＯＫＡＷＡ,情報・通信業,33.52,0.4,除外,0.0,0.0,0.6062,0.3086,0.7614,0.8689,0.4669,0.6891,0.4,0.4545,0.0526,0.2,0.9406,0.275,0.8316,0.9984,"1,2,4",,,,,,,,,,,,,0.5273
2026-08-18,9470,学研ホールディングス,情報・通信業,38.84,0.0,除外,0.0,0.4982,0.4939,,0.5616,0.5295,0.4616,0.5843,0.4,0.0,0.0526,1.0,1.0,0.118,0.6029,0.5254,"1,2,3,4,5",,,,,,,,,0.3178,0.7414,0.0323,0.9012,
2026-08-18,9474,ゼンリン,情報・通信業,21.86,0.0,除外,0.0,0.0,0.4012,,0.4734,0.2224,0.1363,0.7792,0.4667,0.0,0.1579,0.5,0.781,0.1126,0.0,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,9501,東京電力ホールディングス,電気・ガス業,39.11,0.2,除外,0.0,0.2295,0.5955,,0.7395,0.5514,0.2473,0.9166,0.6667,0.0,0.4211,0.5,0.8899,0.1364,0.951,0.9808,"1,2,3,4",,,,,,,,,0.2421,0.0952,0.5806,0.0,
2026-08-18,9502,中部電力,電気・ガス業,38.43,0.2,除外,0.6698,0.5914,0.3671,0.2526,0.0405,0.3987,0.2487,0.6875,0.1333,0.6,0.2105,0.2,0.0126,0.112,0.0376,0.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.3588,1.0,0.0,0.7849,1.0,0.5806,0.0,0.0
2026-08-18,9503,関西電力,電気・ガス業,61.22,0.4,除外,0.5766,0.5049,0.6667,,0.7005,0.8244,0.4039,0.9051,0.5333,0.2273,0.0526,0.2,1.0,0.1589,0.6431,1.0,"1,2,4",0.0,0.9521,0.5,1.0,1.0,0.361,0.5,0.3,0.581,0.7619,0.5806,0.0962,
2026-08-18,9504,中国電力,電気・ガス業,53.62,0.4,除外,0.3835,0.6126,0.4322,,0.7164,0.3389,0.3187,0.6714,0.4,0.2273,0.1053,0.5,1.0,0.1673,0.6983,1.0,"1,3,4",0.0,0.7974,0.5,1.0,0.414,0.2569,0.0,0.1,0.539,0.5714,0.5806,0.7595,
2026-08-18,9505,北陸電力,電気・ガス業,59.32,0.4,除外,0.5179,0.6243,0.5248,,0.7056,0.4583,0.2895,0.7513,0.6,0.4545,0.1053,0.5,1.0,0.2019,0.6207,1.0,"1,3,4",0.0,0.8821,0.5,1.0,0.6718,0.2896,0.5,0.3,0.488,0.4286,0.5806,1.0,
2026-08-18,9506,東北電力,電気・ガス業,57.12,0.4,除外,0.8533,0.4993,0.457,0.4216,0.625,0.121,0.4656,0.7082,0.5333,0.1818,0.75,0.5,1.0,0.1579,0.4458,0.8963,"2,3,4",1.0,0.8143,0.5,1.0,0.8113,0.7005,1.0,1.0,0.2736,0.1429,0.5806,1.0,0.2545
2026-08-18,9507,四国電力,電気・ガス業,58.71,0.6,監視,0.9122,0.61,0.3427,0.4318,0.6387,0.0,0.5488,0.222,0.6,0.5,0.9,0.2,1.0,0.5547,0.0,1.0,"3,4",1.0,1.0,0.5,1.0,1.0,0.7979,1.0,1.0,0.4783,0.381,0.5806,1.0,0.1273
2026-08-18,9508,九州電力,電気・ガス業,61.51,0.4,除外,0.8893,0.7184,0.4589,0.4381,0.5709,0.1303,0.2435,0.9949,0.4667,0.2273,0.925,0.2,0.6732,0.2535,0.8339,0.5231,"3,4,5",1.0,1.0,0.5,1.0,1.0,0.6147,1.0,1.0,0.5787,0.7143,0.5806,1.0,0.4
2026-08-18,9509,北海道電力,電気・ガス業,55.88,0.6,監視,0.0,0.659,0.7376,,0.8388,0.6295,0.575,0.8792,0.8667,0.2273,0.9,0.5,1.0,0.3553,1.0,1.0,"1,4",,,,,,,,,0.5315,0.5238,0.5806,1.0,
2026-08-18,9511,沖縄電力,電気・ガス業,37.12,0.0,除外,0.0,0.4639,0.5043,0.2951,0.5924,0.0,0.8634,0.6205,0.5333,0.1364,0.7895,0.2,0.915,0.4547,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.2275,0.0476,0.5806,1.0,0.0545
2026-08-18,9513,電源開発,電気・ガス業,57.21,0.2,除外,0.9388,0.5523,0.5851,0.19,0.5946,0.4764,0.2845,0.9794,0.6,0.4545,0.1053,0.2,1.0,0.3103,0.8052,0.263,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.5101,1.0,1.0,0.6762,0.9524,0.5806,0.0,0.0
2026-08-18,9517,イーレックス,電気・ガス業,59.9,0.4,除外,0.6737,0.4225,0.5213,0.5663,0.8113,0.4692,0.1982,0.6845,0.7333,0.6364,0.2105,1.0,1.0,0.3667,0.8784,1.0,"2,3,4",1.0,1.0,0.5,1.0,1.0,0.0896,0.5,0.3,0.2969,0.2381,0.5806,0.5743,0.4182
2026-08-18,9519,レノバ,電気・ガス業,63.25,0.4,除外,0.5372,0.5091,0.7862,0.538,0.7919,1.0,0.4123,0.9991,0.7333,0.7727,0.3158,0.5,1.0,0.5024,0.6652,1.0,"1,2,4",1.0,0.6975,1.0,0.0,1.0,0.0,0.5,0.1,0.6462,0.8095,0.5806,0.0,0.5636
